time,gFx,gFy,gFz,TgF
13:43:16:1030,0.1796,0.9564,0.2301,1.000
13:43:16:1060,0.1815,0.9545,0.2272,0.998
13:43:16:1090,0.1815,0.9523,0.2250,0.995
13:43:16:1110,0.1830,0.9510,0.2226,0.994
13:43:16:1130,0.1852,0.9493,0.2213,0.992
13:43:16:1150,0.1859,0.9466,0.2199,0.989
13:43:16:1180,0.1869,0.9442,0.2174,0.987
13:43:16:1200,0.1903,0.9430,0.2164,0.986
13:43:16:1230,0.1932,0.9420,0.2140,0.985
13:43:16:1260,0.1957,0.9408,0.2118,0.984
13:43:16:1280,0.1974,0.9398,0.2099,0.983
13:43:16:1300,0.1996,0.9376,0.2094,0.981
13:43:16:1320,0.2033,0.9361,0.2091,0.981
13:43:16:1350,0.2057,0.9366,0.2081,0.981
13:43:16:1370,0.2064,0.9374,0.2074,0.982
13:43:16:1400,0.2089,0.9369,0.2069,0.982
13:43:16:1429,0.2108,0.9379,0.2074,0.983
13:43:16:1450,0.2116,0.9393,0.2077,0.985
13:43:16:1470,0.2118,0.9408,0.2069,0.986
13:43:16:1490,0.2125,0.9425,0.2055,0.988
13:43:16:1520,0.2140,0.9440,0.2047,0.989
13:43:16:1540,0.2145,0.9462,0.2040,0.991
13:43:16:1570,0.2140,0.9488,0.2023,0.993
13:43:16:1620,0.2128,0.9530,0.2006,0.997
13:43:16:1630,0.2125,0.9567,0.1979,1.000
13:43:16:1640,0.2118,0.9589,0.1954,1.001
13:43:16:1660,0.2106,0.9596,0.1945,1.001
13:43:16:1690,0.2113,0.9615,0.1937,1.003
13:43:16:1710,0.2118,0.9640,0.1918,1.005
13:43:16:1739,0.2111,0.9664,0.1886,1.007
13:43:16:1810,0.2123,0.9691,0.1864,1.009
13:43:16:1820,0.2128,0.9706,0.1854,1.011
13:43:16:1830,0.2140,0.9706,0.1847,1.011
13:43:16:1830,0.2157,0.9696,0.1830,1.010
13:43:16:1860,0.2164,0.9701,0.1815,1.010
13:43:16:1880,0.2177,0.9718,0.1830,1.013
13:43:16:1900,0.2199,0.9725,0.1852,1.014
13:43:16:1930,0.2228,0.9740,0.1871,1.017
13:43:16:1950,0.2245,0.9760,0.1901,1.019
13:43:16:1980,0.2255,0.9772,0.1927,1.021
13:43:16:2000,0.2274,0.9772,0.1959,1.022
13:43:16:2030,0.2284,0.9779,0.2003,1.024
13:43:16:2050,0.2289,0.9777,0.2050,1.025
13:43:16:2080,0.2296,0.9774,0.2086,1.025
13:43:16:2100,0.2299,0.9782,0.2125,1.027
13:43:16:2130,0.2294,0.9774,0.2155,1.027
13:43:16:2150,0.2284,0.9767,0.2172,1.026
13:43:16:2170,0.2287,0.9779,0.2186,1.028
13:43:16:2200,0.2272,0.9784,0.2194,1.028
13:43:16:2220,0.2245,0.9774,0.2199,1.027
13:43:16:2240,0.2226,0.9765,0.2196,1.025
13:43:16:2280,0.2184,0.9762,0.2172,1.024
13:43:16:2300,0.2155,0.9760,0.2145,1.022
13:43:16:2320,0.2133,0.9757,0.2116,1.021
13:43:16:2340,0.2086,0.9767,0.2072,1.020
13:43:16:2380,0.2030,0.9767,0.2033,1.018
13:43:16:2400,0.1993,0.9762,0.1986,1.016
13:43:16:2420,0.1962,0.9757,0.1942,1.014
13:43:16:2500,0.1935,0.9755,0.1891,1.012
13:43:16:2520,0.1906,0.9774,0.1832,1.013
13:43:16:2520,0.1859,0.9777,0.1783,1.011
13:43:16:2530,0.1820,0.9772,0.1730,1.009
13:43:16:2540,0.1803,0.9789,0.1651,1.009
13:43:16:2560,0.1791,0.9796,0.1610,1.009
13:43:16:2670,0.1764,0.9804,0.1585,1.009
13:43:16:2680,0.1739,0.9789,0.1539,1.006
13:43:16:2690,0.1710,0.9767,0.1510,1.003
13:43:16:2690,0.1700,0.9752,0.1502,1.001
13:43:16:2690,0.1717,0.9755,0.1488,1.002
13:43:16:2710,0.1725,0.9750,0.1476,1.001
13:43:16:2740,0.1730,0.9725,0.1478,0.999
13:43:16:2760,0.1742,0.9728,0.1493,0.999
13:43:16:2780,0.1752,0.9723,0.1522,1.000
13:43:16:2800,0.1761,0.9706,0.1568,0.999
13:43:16:2829,0.1783,0.9694,0.1610,0.999
13:43:16:2859,0.1813,0.9679,0.1666,0.999
13:43:16:2880,0.1840,0.9674,0.1737,1.000
13:43:16:2900,0.1874,0.9674,0.1803,1.002
13:43:16:2930,0.1913,0.9681,0.1854,1.004
13:43:16:2950,0.1949,0.9686,0.1923,1.007
13:43:16:2980,0.1976,0.9679,0.2003,1.008
13:43:16:3000,0.1993,0.9686,0.2069,1.010
13:43:16:3030,0.2018,0.9725,0.2133,1.016
13:43:16:3050,0.2050,0.9745,0.2182,1.019
13:43:16:3070,0.2072,0.9740,0.2228,1.020
13:43:16:3100,0.2101,0.9769,0.2270,1.025
13:43:16:3120,0.2125,0.9806,0.2296,1.029
13:43:16:3150,0.2138,0.9823,0.2323,1.032
13:43:16:3170,0.2138,0.9843,0.2333,1.034
13:43:16:3190,0.2142,0.9884,0.2313,1.037
13:43:16:3220,0.2152,0.9911,0.2287,1.040
13:43:16:3280,0.2160,0.9931,0.2250,1.041
13:43:16:3280,0.2164,0.9955,0.2204,1.042
13:43:16:3300,0.2150,0.9977,0.2155,1.043
13:43:16:3320,0.2120,0.9999,0.2118,1.044
13:43:16:3340,0.2094,1.0026,0.2094,1.045
13:43:16:3360,0.2081,1.0058,0.2057,1.047
13:43:16:3390,0.2057,1.0070,0.2008,1.047
13:43:16:3410,0.2020,1.0085,0.1967,1.047
13:43:16:3439,0.1993,1.0107,0.1940,1.048
13:43:16:3459,0.1962,1.0119,0.1930,1.049
13:43:16:3489,0.1918,1.0136,0.1935,1.050
13:43:16:3510,0.1884,1.0150,0.1940,1.050
13:43:16:3540,0.1854,1.0158,0.1932,1.050
13:43:16:3560,0.1835,1.0170,0.1930,1.051
13:43:16:3580,0.1810,1.0175,0.1952,1.052
13:43:16:3660,0.1783,1.0168,0.1974,1.051
13:43:16:3670,0.1764,1.0177,0.2001,1.052
13:43:16:3670,0.1754,1.0185,0.2037,1.053
13:43:16:3680,0.1732,1.0165,0.2072,1.052
13:43:16:3710,0.1715,1.0129,0.2111,1.049
13:43:16:3730,0.1705,1.0097,0.2142,1.046
13:43:16:3750,0.1693,1.0085,0.2177,1.045
13:43:16:3880,0.1698,1.0082,0.2221,1.046
13:43:16:3900,0.1691,1.0067,0.2245,1.045
13:43:16:3900,0.1681,1.0031,0.2282,1.042
13:43:16:3910,0.1691,0.9982,0.2328,1.039
13:43:16:3910,0.1695,0.9955,0.2348,1.037
13:43:16:3920,0.1700,0.9933,0.2360,1.035
13:43:16:3940,0.1708,0.9896,0.2372,1.032
13:43:16:3950,0.1705,0.9872,0.2375,1.030
13:43:16:3970,0.1710,0.9848,0.2382,1.027
13:43:16:3990,0.1720,0.9806,0.2382,1.024
13:43:16:4020,0.1737,0.9774,0.2372,1.021
13:43:16:4040,0.1754,0.9747,0.2350,1.018
13:43:16:4069,0.1754,0.9711,0.2316,1.014
13:43:16:4100,0.1769,0.9684,0.2287,1.011
13:43:16:4120,0.1783,0.9667,0.2248,1.008
13:43:16:4140,0.1793,0.9645,0.2208,1.006
13:43:16:4160,0.1820,0.9618,0.2174,1.003
13:43:16:4190,0.1835,0.9596,0.2135,1.000
13:43:16:4210,0.1849,0.9603,0.2103,1.000
13:43:16:4240,0.1869,0.9598,0.2077,1.000
13:43:16:4260,0.1866,0.9581,0.2069,0.998
13:43:16:4290,0.1857,0.9586,0.2074,0.998
13:43:16:4320,0.1866,0.9579,0.2050,0.997
13:43:16:4330,0.1881,0.9559,0.2018,0.995
13:43:16:4360,0.1888,0.9552,0.2013,0.994
13:43:16:4380,0.1908,0.9550,0.2008,0.994
13:43:16:4410,0.1915,0.9547,0.1993,0.994
13:43:16:4440,0.1923,0.9550,0.1984,0.994
13:43:16:4480,0.1935,0.9564,0.1979,0.996
13:43:16:4490,0.1949,0.9576,0.1989,0.997
13:43:16:4510,0.1969,0.9572,0.2008,0.998
13:43:16:4530,0.1976,0.9569,0.2006,0.997
13:43:16:4550,0.1979,0.9572,0.2008,0.998
13:43:16:4580,0.1991,0.9567,0.2013,0.998
13:43:16:4630,0.2006,0.9559,0.2020,0.997
13:43:16:4640,0.2008,0.9550,0.2040,0.997
13:43:16:4660,0.2006,0.9547,0.2050,0.997
13:43:16:4670,0.2001,0.9537,0.2055,0.996
13:43:16:4700,0.1989,0.9523,0.2074,0.995
13:43:16:4730,0.1998,0.9535,0.2084,0.996
13:43:16:4750,0.2020,0.9523,0.2084,0.996
13:43:16:4860,0.2035,0.9518,0.2074,0.995
13:43:16:4880,0.2062,0.9518,0.2062,0.995
13:43:16:4880,0.2084,0.9496,0.2055,0.994
13:43:16:4880,0.2111,0.9488,0.2030,0.993
13:43:16:4890,0.2140,0.9486,0.1998,0.993
13:43:16:4900,0.2167,0.9476,0.1967,0.992
13:43:16:4930,0.2184,0.9464,0.1949,0.991
13:43:16:4940,0.2201,0.9432,0.1935,0.988
13:43:16:4970,0.2221,0.9418,0.1903,0.986
13:43:16:5000,0.2233,0.9420,0.1879,0.986
13:43:16:5010,0.2252,0.9401,0.1842,0.984
13:43:16:5040,0.2267,0.9379,0.1818,0.982
13:43:16:5060,0.2262,0.9371,0.1815,0.981
13:43:16:5090,0.2265,0.9359,0.1803,0.980
13:43:16:5110,0.2262,0.9339,0.1810,0.978
13:43:16:5140,0.2265,0.9339,0.1830,0.978
13:43:16:5160,0.2257,0.9337,0.1844,0.978
13:43:16:5180,0.2235,0.9320,0.1874,0.977
13:43:16:5210,0.2233,0.9320,0.1910,0.977
13:43:16:5230,0.2221,0.9317,0.1932,0.977
13:43:16:5270,0.2204,0.9310,0.1952,0.976
13:43:16:5280,0.2194,0.9298,0.1996,0.976
13:43:16:5310,0.2169,0.9283,0.2025,0.975
13:43:16:5330,0.2142,0.9278,0.2040,0.974
13:43:16:5350,0.2140,0.9251,0.2055,0.972
13:43:16:5380,0.2138,0.9237,0.2079,0.971
13:43:16:5410,0.2116,0.9225,0.2113,0.970
13:43:16:5440,0.2091,0.9220,0.2142,0.969
13:43:16:5460,0.2067,0.9229,0.2152,0.970
13:43:16:5480,0.2045,0.9227,0.2164,0.970
13:43:16:5500,0.2023,0.9242,0.2184,0.971
13:43:16:5530,0.1989,0.9249,0.2199,0.971
13:43:16:5550,0.1957,0.9249,0.2226,0.971
13:43:16:5570,0.1957,0.9271,0.2260,0.974
13:43:16:5639,0.1967,0.9300,0.2274,0.977
13:43:16:5649,0.1967,0.9305,0.2272,0.978
13:43:16:5669,0.1937,0.9293,0.2257,0.976
13:43:16:5669,0.1906,0.9293,0.2248,0.975
13:43:16:5750,0.1888,0.9300,0.2240,0.975
13:43:16:5750,0.1879,0.9315,0.2221,0.976
13:43:16:5760,0.1891,0.9339,0.2226,0.979
13:43:16:5910,0.1893,0.9371,0.2255,0.982
13:43:16:5920,0.1906,0.9398,0.2265,0.985
13:43:16:5920,0.1910,0.9420,0.2270,0.988
13:43:16:5920,0.1908,0.9459,0.2279,0.992
13:43:16:5930,0.1935,0.9493,0.2287,0.995
13:43:16:5930,0.1959,0.9520,0.2309,0.999
13:43:16:5930,0.1976,0.9567,0.2328,1.004
13:43:16:5940,0.1993,0.9628,0.2328,1.010
13:43:16:5960,0.2008,0.9696,0.2338,1.017
13:43:16:5990,0.2013,0.9745,0.2343,1.022
13:43:16:6010,0.2013,0.9774,0.2345,1.025
13:43:16:6040,0.2025,0.9804,0.2362,1.029
13:43:16:6060,0.2035,0.9843,0.2379,1.033
13:43:16:6080,0.2025,0.9894,0.2389,1.038
13:43:16:6110,0.2020,0.9933,0.2409,1.042
13:43:16:6150,0.2028,0.9972,0.2423,1.046
13:43:16:6160,0.2020,1.0016,0.2426,1.050
13:43:16:6180,0.1998,1.0048,0.2436,1.053
13:43:16:6200,0.1971,1.0072,0.2453,1.055
13:43:16:6230,0.1952,1.0111,0.2458,1.059
13:43:16:6260,0.1932,1.0133,0.2450,1.060
13:43:16:6290,0.1913,1.0153,0.2443,1.062
13:43:16:6310,0.1898,1.0170,0.2438,1.063
13:43:16:6330,0.1871,1.0168,0.2433,1.062
13:43:16:6350,0.1852,1.0170,0.2433,1.062
13:43:16:6380,0.1847,1.0177,0.2441,1.063
13:43:16:6400,0.1847,1.0180,0.2458,1.063
13:43:16:6480,0.1840,1.0165,0.2477,1.062
13:43:16:6490,0.1825,1.0148,0.2504,1.061
13:43:16:6490,0.1818,1.0143,0.2543,1.061
13:43:16:6500,0.1815,1.0133,0.2582,1.061
13:43:16:6550,0.1813,1.0114,0.2614,1.060
13:43:16:6560,0.1805,1.0087,0.2636,1.058
13:43:16:6570,0.1788,1.0077,0.2658,1.057
13:43:16:6750,0.1774,1.0072,0.2665,1.057
13:43:16:6760,0.1752,1.0028,0.2648,1.052
13:43:16:6770,0.1732,1.0009,0.2641,1.050
13:43:16:6770,0.1717,1.0009,0.2641,1.049
13:43:16:6770,0.1708,1.0001,0.2629,1.048
13:43:16:6780,0.1705,0.9999,0.2609,1.047
13:43:16:6790,0.1683,0.9987,0.2582,1.045
13:43:16:6790,0.1669,0.9975,0.2555,1.043
13:43:16:6800,0.1661,0.9965,0.2546,1.042
13:43:16:6810,0.1642,0.9948,0.2548,1.040
13:43:16:6840,0.1627,0.9928,0.2538,1.038
13:43:16:6860,0.1617,0.9918,0.2514,1.036
13:43:16:6879,0.1622,0.9928,0.2514,1.037
13:43:16:6909,0.1622,0.9931,0.2516,1.037
13:43:16:6939,0.1603,0.9923,0.2521,1.036
13:43:16:6959,0.1581,0.9914,0.2533,1.035
13:43:16:6979,0.1571,0.9892,0.2514,1.033
13:43:16:7010,0.1566,0.9882,0.2492,1.031
13:43:16:7030,0.1554,0.9872,0.2480,1.030
13:43:16:7050,0.1546,0.9882,0.2465,1.030
13:43:16:7080,0.1546,0.9889,0.2443,1.030
13:43:16:7100,0.1537,0.9889,0.2411,1.029
13:43:16:7130,0.1534,0.9901,0.2387,1.030
13:43:16:7150,0.1546,0.9899,0.2377,1.030
13:43:16:7170,0.1561,0.9899,0.2377,1.030
13:43:16:7200,0.1571,0.9909,0.2365,1.031
13:43:16:7230,0.1585,0.9914,0.2340,1.031
13:43:16:7250,0.1605,0.9914,0.2335,1.031
13:43:16:7280,0.1620,0.9928,0.2348,1.033
13:43:16:7300,0.1634,0.9928,0.2357,1.033
13:43:16:7330,0.1647,0.9933,0.2350,1.034
13:43:16:7350,0.1654,0.9938,0.2340,1.034
13:43:16:7370,0.1669,0.9923,0.2348,1.033
13:43:16:7390,0.1695,0.9906,0.2370,1.033
13:43:16:7430,0.1713,0.9889,0.2384,1.032
13:43:16:7440,0.1732,0.9884,0.2414,1.032
13:43:16:7470,0.1766,0.9872,0.2431,1.032
13:43:16:7490,0.1788,0.9855,0.2453,1.031
13:43:16:7520,0.1793,0.9848,0.2499,1.032
13:43:16:7540,0.1810,0.9840,0.2531,1.032
13:43:16:7560,0.1808,0.9818,0.2565,1.031
13:43:16:7630,0.1800,0.9799,0.2592,1.029
13:43:16:7640,0.1805,0.9772,0.2626,1.028
13:43:16:7640,0.1800,0.9738,0.2665,1.026
13:43:16:7690,0.1791,0.9713,0.2685,1.024
13:43:16:7690,0.1774,0.9686,0.2697,1.021
13:43:16:7720,0.1756,0.9667,0.2719,1.019
13:43:16:7740,0.1742,0.9650,0.2731,1.018
13:43:16:7900,0.1730,0.9623,0.2741,1.015
13:43:16:7910,0.1727,0.9569,0.2741,1.010
13:43:16:7920,0.1715,0.9515,0.2717,1.004
13:43:16:7920,0.1691,0.9486,0.2702,1.001
13:43:16:7920,0.1669,0.9457,0.2712,0.998
13:43:16:7930,0.1651,0.9430,0.2721,0.995
13:43:16:7930,0.1639,0.9413,0.2724,0.994
13:43:16:7930,0.1620,0.9398,0.2724,0.992
13:43:16:7960,0.1583,0.9376,0.2724,0.989
13:43:16:7990,0.1568,0.9357,0.2736,0.987
13:43:16:8000,0.1559,0.9337,0.2743,0.986
13:43:16:8030,0.1542,0.9315,0.2761,0.984
13:43:16:8060,0.1529,0.9308,0.2783,0.983
13:43:16:8080,0.1520,0.9308,0.2792,0.984
13:43:16:8120,0.1510,0.9303,0.2809,0.983
13:43:16:8120,0.1510,0.9295,0.2836,0.984
13:43:16:8149,0.1507,0.9291,0.2851,0.983
13:43:16:8169,0.1517,0.9293,0.2861,0.984
13:43:16:8200,0.1539,0.9283,0.2870,0.984
13:43:16:8230,0.1546,0.9269,0.2866,0.982
13:43:16:8250,0.1563,0.9256,0.2853,0.981
13:43:16:8270,0.1578,0.9247,0.2839,0.980
13:43:16:8290,0.1588,0.9237,0.2819,0.979
13:43:16:8330,0.1607,0.9229,0.2802,0.978
13:43:16:8350,0.1629,0.9229,0.2773,0.977
13:43:16:8370,0.1656,0.9232,0.2746,0.977
13:43:16:8400,0.1678,0.9239,0.2726,0.978
13:43:16:8420,0.1700,0.9239,0.2685,0.977
13:43:16:8510,0.1732,0.9234,0.2648,0.976
13:43:16:8530,0.1766,0.9237,0.2624,0.976
13:43:16:8540,0.1798,0.9244,0.2599,0.977
13:43:16:8540,0.1842,0.9256,0.2585,0.979
13:43:16:8550,0.1891,0.9256,0.2563,0.979
13:43:16:8610,0.1927,0.9261,0.2533,0.979
13:43:16:8620,0.1954,0.9278,0.2531,0.981
13:43:16:8630,0.2001,0.9298,0.2550,0.985
13:43:16:8710,0.2052,0.9320,0.2563,0.988
13:43:16:8710,0.2086,0.9347,0.2577,0.992
13:43:16:8710,0.2130,0.9383,0.2607,0.997
13:43:16:8720,0.2147,0.9413,0.2643,1.001
13:43:16:8730,0.2172,0.9420,0.2670,1.003
13:43:16:8760,0.2196,0.9440,0.2680,1.006
13:43:16:8790,0.2206,0.9476,0.2712,1.010
13:43:16:8800,0.2223,0.9506,0.2758,1.014
13:43:16:8830,0.2226,0.9530,0.2787,1.018
13:43:16:8860,0.2221,0.9552,0.2814,1.020
13:43:16:8880,0.2228,0.9586,0.2834,1.024
13:43:16:8900,0.2233,0.9620,0.2868,1.028
13:43:16:8930,0.2223,0.9645,0.2895,1.031
13:43:16:8980,0.2206,0.9672,0.2892,1.033
13:43:16:8980,0.2204,0.9684,0.2914,1.035
13:43:16:9000,0.2196,0.9696,0.2927,1.036
13:43:16:9030,0.2179,0.9721,0.2924,1.038
13:43:16:9050,0.2164,0.9735,0.2954,1.040
13:43:16:9090,0.2150,0.9757,0.2963,1.042
13:43:16:9100,0.2133,0.9784,0.2968,1.044
13:43:16:9120,0.2116,0.9791,0.3000,1.046
13:43:16:9150,0.2111,0.9784,0.3019,1.045
13:43:16:9170,0.2096,0.9791,0.3022,1.046
13:43:16:9200,0.2079,0.9791,0.3034,1.046
13:43:16:9220,0.2072,0.9794,0.3051,1.047
13:43:16:9240,0.2057,0.9801,0.3063,1.047
13:43:16:9290,0.2059,0.9806,0.3066,1.048
13:43:16:9300,0.2064,0.9816,0.3056,1.049
13:43:16:9310,0.2059,0.9813,0.3056,1.048
13:43:16:9340,0.2050,0.9806,0.3061,1.048
13:43:16:9360,0.2028,0.9806,0.3056,1.047
13:43:16:9390,0.2011,0.9806,0.3049,1.046
13:43:16:9410,0.1996,0.9808,0.3046,1.046
13:43:16:9450,0.1989,0.9801,0.3024,1.045
13:43:16:9460,0.1976,0.9789,0.3019,1.043
13:43:16:9480,0.1947,0.9784,0.3019,1.042
13:43:16:9510,0.1930,0.9769,0.3005,1.040
13:43:16:9540,0.1923,0.9750,0.2985,1.038
13:43:16:9560,0.1908,0.9738,0.2971,1.036
13:43:16:9590,0.1884,0.9723,0.2956,1.034
13:43:16:9640,0.1879,0.9716,0.2961,1.033
13:43:16:9650,0.1874,0.9713,0.2980,1.033
13:43:16:9660,0.1871,0.9706,0.2985,1.033
13:43:16:9700,0.1871,0.9703,0.2988,1.032
13:43:16:9710,0.1864,0.9694,0.2983,1.031
13:43:16:9750,0.1864,0.9694,0.2971,1.031
13:43:16:9760,0.1857,0.9696,0.2971,1.031
13:43:16:9900,0.1864,0.9681,0.2966,1.030
13:43:16:9920,0.1884,0.9681,0.2951,1.029
13:43:16:9920,0.1888,0.9681,0.2949,1.030
13:43:16:9920,0.1886,0.9669,0.2929,1.028
13:43:16:9930,0.1884,0.9664,0.2907,1.027
13:43:16:9930,0.1886,0.9655,0.2892,1.025
13:43:16:9930,0.1884,0.9659,0.2873,1.025
13:43:16:9970,0.1893,0.9655,0.2856,1.024
13:43:16:9990,0.1906,0.9637,0.2839,1.023
13:43:17:0010,0.1903,0.9635,0.2814,1.022
13:43:17:0020,0.1913,0.9625,0.2783,1.020
13:43:17:0040,0.1932,0.9615,0.2761,1.019
13:43:17:0070,0.1930,0.9611,0.2741,1.018
13:43:17:0090,0.1930,0.9586,0.2709,1.015
13:43:17:0150,0.1932,0.9552,0.2677,1.011
13:43:17:0180,0.1942,0.9518,0.2660,1.007
13:43:17:0180,0.1954,0.9491,0.2643,1.004
13:43:17:0190,0.1969,0.9457,0.2631,1.001
13:43:17:0210,0.1971,0.9415,0.2634,0.997
13:43:17:0240,0.1947,0.9391,0.2636,0.995
13:43:17:0260,0.1918,0.9364,0.2643,0.992
13:43:17:0290,0.1891,0.9339,0.2643,0.989
13:43:17:0310,0.1871,0.9310,0.2660,0.986
13:43:17:0340,0.1857,0.9281,0.2685,0.984
13:43:17:0360,0.1825,0.9259,0.2702,0.982
13:43:17:0390,0.1796,0.9225,0.2729,0.979
13:43:17:0410,0.1788,0.9193,0.2758,0.976
13:43:17:0440,0.1786,0.9176,0.2795,0.976
13:43:17:0470,0.1776,0.9154,0.2834,0.975
13:43:17:0480,0.1778,0.9137,0.2873,0.974
13:43:17:0520,0.1803,0.9124,0.2919,0.975
13:43:17:0540,0.1830,0.9105,0.2949,0.974
13:43:17:0560,0.1852,0.9083,0.2954,0.973
13:43:17:0580,0.1876,0.9056,0.2941,0.970
13:43:17:0660,0.1908,0.9039,0.2912,0.969
13:43:17:0670,0.1967,0.9032,0.2895,0.969
13:43:17:0700,0.2042,0.9019,0.2883,0.969
13:43:17:0709,0.2086,0.9019,0.2846,0.969
13:43:17:0709,0.2113,0.8980,0.2802,0.964
13:43:17:0720,0.2142,0.8939,0.2780,0.960
13:43:17:0740,0.2179,0.8927,0.2756,0.959
13:43:17:0880,0.2206,0.8907,0.2741,0.958
13:43:17:0890,0.2208,0.8897,0.2736,0.957
13:43:17:0890,0.2204,0.8875,0.2721,0.954
13:43:17:0900,0.2226,0.8853,0.2714,0.952
13:43:17:0900,0.2260,0.8851,0.2709,0.953
13:43:17:0900,0.2284,0.8848,0.2699,0.953
13:43:17:0920,0.2299,0.8853,0.2714,0.954
13:43:17:0960,0.2321,0.8878,0.2741,0.958
13:43:17:0960,0.2326,0.8907,0.2770,0.961
13:43:17:0990,0.2323,0.8941,0.2805,0.965
13:43:17:1010,0.2333,0.8968,0.2824,0.969
13:43:17:1040,0.2333,0.8988,0.2858,0.972
13:43:17:1070,0.2335,0.9005,0.2900,0.974
13:43:17:1090,0.2340,0.9019,0.2954,0.977
13:43:17:1130,0.2340,0.9044,0.3029,0.982
13:43:17:1150,0.2321,0.9073,0.3105,0.987
13:43:17:1160,0.2287,0.9124,0.3169,0.993
13:43:17:1190,0.2260,0.9173,0.3215,0.998
13:43:17:1200,0.2230,0.9229,0.3234,1.003
13:43:17:1240,0.2189,0.9286,0.3234,1.007
13:43:17:1260,0.2133,0.9332,0.3232,1.010
13:43:17:1280,0.2079,0.9381,0.3220,1.013
13:43:17:1310,0.2045,0.9435,0.3227,1.018
13:43:17:1340,0.1993,0.9462,0.3242,1.020
13:43:17:1360,0.1935,0.9471,0.3252,1.020
13:43:17:1380,0.1891,0.9484,0.3274,1.021
13:43:17:1409,0.1844,0.9486,0.3293,1.021
13:43:17:1440,0.1803,0.9501,0.3313,1.022
13:43:17:1460,0.1766,0.9513,0.3320,1.023
13:43:17:1470,0.1725,0.9518,0.3318,1.023
13:43:17:1500,0.1693,0.9532,0.3315,1.023
13:43:17:1530,0.1656,0.9545,0.3335,1.025
13:43:17:1550,0.1615,0.9567,0.3352,1.026
13:43:17:1580,0.1578,0.9579,0.3344,1.027
13:43:17:1600,0.1534,0.9584,0.3352,1.027
13:43:17:1670,0.1488,0.9603,0.3364,1.028
13:43:17:1680,0.1456,0.9618,0.3376,1.030
13:43:17:1680,0.1446,0.9635,0.3383,1.031
13:43:17:1739,0.1427,0.9655,0.3393,1.033
13:43:17:1750,0.1405,0.9652,0.3398,1.033
13:43:17:1750,0.1392,0.9645,0.3403,1.032
13:43:17:1770,0.1385,0.9674,0.3437,1.036
13:43:17:1890,0.1383,0.9699,0.3462,1.039
13:43:17:1890,0.1388,0.9696,0.3454,1.039
13:43:17:1900,0.1378,0.9691,0.3454,1.038
13:43:17:1900,0.1373,0.9679,0.3452,1.037
13:43:17:1900,0.1392,0.9667,0.3432,1.035
13:43:17:1910,0.1412,0.9659,0.3405,1.034
13:43:17:1940,0.1432,0.9657,0.3366,1.033
13:43:17:1980,0.1471,0.9650,0.3310,1.031
13:43:17:1990,0.1517,0.9633,0.3254,1.028
13:43:17:2010,0.1561,0.9615,0.3205,1.026
13:43:17:2039,0.1607,0.9586,0.3156,1.022
13:43:17:2070,0.1664,0.9576,0.3122,1.021
13:43:17:2080,0.1720,0.9552,0.3088,1.018
13:43:17:2120,0.1786,0.9506,0.3063,1.015
13:43:17:2130,0.1857,0.9464,0.3059,1.012
13:43:17:2160,0.1906,0.9422,0.3056,1.009
13:43:17:2180,0.1945,0.9391,0.3046,1.006
13:43:17:2210,0.1979,0.9344,0.3054,1.003
13:43:17:2230,0.2013,0.9303,0.3068,1.000
13:43:17:2260,0.2040,0.9288,0.3066,0.999
13:43:17:2290,0.2055,0.9271,0.3090,0.999
13:43:17:2310,0.2074,0.9249,0.3134,0.998
13:43:17:2320,0.2089,0.9232,0.3166,0.998
13:43:17:2350,0.2084,0.9227,0.3191,0.998
13:43:17:2380,0.2084,0.9212,0.3220,0.998
13:43:17:2400,0.2089,0.9210,0.3237,0.998
13:43:17:2430,0.2084,0.9227,0.3239,1.000
13:43:17:2460,0.2077,0.9229,0.3242,1.000
13:43:17:2480,0.2069,0.9234,0.3232,1.000
13:43:17:2500,0.2052,0.9234,0.3234,1.000
13:43:17:2530,0.2052,0.9247,0.3232,1.001
13:43:17:2550,0.2069,0.9276,0.3227,1.004
13:43:17:2570,0.2074,0.9300,0.3254,1.007
13:43:17:2600,0.2069,0.9322,0.3281,1.010
13:43:17:2660,0.2069,0.9332,0.3281,1.011
13:43:17:2670,0.2062,0.9342,0.3274,1.011
13:43:17:2670,0.2064,0.9371,0.3278,1.014
13:43:17:2720,0.2055,0.9401,0.3288,1.017
13:43:17:2730,0.2028,0.9442,0.3283,1.020
13:43:17:2730,0.2003,0.9471,0.3281,1.022
13:43:17:2760,0.1979,0.9474,0.3286,1.022
13:43:17:2920,0.1981,0.9449,0.3286,1.020
13:43:17:2930,0.1989,0.9410,0.3288,1.016
13:43:17:2940,0.1979,0.9386,0.3293,1.014
13:43:17:2940,0.1971,0.9364,0.3288,1.012
13:43:17:2940,0.1967,0.9352,0.3281,1.010
13:43:17:2940,0.1954,0.9349,0.3269,1.010
13:43:17:2950,0.1947,0.9332,0.3254,1.007
13:43:17:2960,0.1940,0.9308,0.3249,1.005
13:43:17:2990,0.1949,0.9308,0.3254,1.005
13:43:17:3010,0.1971,0.9310,0.3254,1.006
13:43:17:3040,0.1984,0.9320,0.3256,1.007
13:43:17:3060,0.1993,0.9315,0.3259,1.007
13:43:17:3080,0.1996,0.9300,0.3269,1.006
13:43:17:3100,0.2001,0.9288,0.3274,1.005
13:43:17:3130,0.1984,0.9278,0.3274,1.004
